state_index,seqid,band,intra_seqnum,extra_seqnum,intra_focus_mm,extra_focus_mm,group_id,pointing_twin_seqid,rtp_deg,ra_deg,dec_deg,mjd,altitude_deg,azimuth_deg,zenith_deg,airmass,seeing,dof_norm,dof_stratum,alt_stratum,rtp_stratum,n_detectors,detector_ids,detector_names,author_config,author_config_sha256,dof_json,source_block
987,11777,i,1975,1976,-1.5,1.5,2026-10-15T01:07:10.560,5777,-18.350512,45.115478,-62.674957,61328.04665,33.09668,147.813794,56.90332,1.828973,1.235733,0.311584,0,0,2,21,6;17;20;31;42;50;55;66;74;84;91;100;110;117;127;136;149;154;170;179;182,R01_S20;R02_S22;R03_S02;R10_S11;R11_S20;R12_S12;R13_S01;R14_S10;R20_S02;R21_S10;R22_S01;R23_S01;R24_S02;R30_S00;R31_S01;R32_S01;R33_S12;R34_S01;R41_S22;R42_S22;R43_S02,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11777/11777.yaml,1aa2e251fffb77836fd9c665d9c09fe0cfe2d633abf3edb277a0553eb0332ddb,"[-0.0206200337425882,0.0377964163807315,-0.0226431147641657,-0.0473154241480394,-0.0073755591373644,-0.0086263429334974,0.0080305634377551,0.03596512697548,0.0153498035014978,-0.0218264595505865,-0.0128243013198146,0.0175161508252221,0.1441000147122421,-0.0077261856303546,0.0131749094123444,0.0330362522869057,0.0195166525306704,-0.0082504035143702,0.0356177624809749,-0.0373447472040335,0.0104706697478329,0.0054533158688899,-0.0020358100436565,0.0068301765097165,0.0074732485118454,0.0470358151450328,-0.016396539313172,0.0012001166715606,0.0018377376162832,0.0437496208902757,0.0059848040725297,-0.0163706668414472,0.026986314590125,-0.0144987613043445,-0.1839646195074861,-0.0006398304861565,-0.0642404961472936,-0.0054448867614361,0.0013718398954212,0.001501753249101,-0.0424161597241575,-0.0038785640466395,-0.0376461253710746,0.017035479655609,0.017814282774803,0.027869221632022,-0.0077343645025255,-0.0989742440416313,0.0373785006410671,-0.0696164861486335]",new_v2
988,11787,i,1977,1978,-1.5,1.5,2032-01-24T03:55:28.906,5787,2.828073,141.889059,-20.017989,63255.163529,60.233981,77.542847,29.766019,1.14937,0.855474,0.292377,0,2,2,21,6;9;20;27;36;50;60;70;79;89;98;107;116;122;132;143;152;161;170;176;185,R01_S20;R02_S00;R03_S02;R10_S00;R11_S00;R12_S12;R13_S20;R14_S21;R20_S21;R21_S22;R22_S22;R23_S22;R24_S22;R30_S12;R31_S20;R32_S22;R33_S22;R34_S22;R41_S22;R42_S12;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11787/11787.yaml,d1df1f86b9081709c949b89b969773e05d177537acc3372f9052287cad963fe5,"[0.005897580431161,0.0310236592728484,0.0004515457514235,-0.0224585198630525,0.0376638745928611,0.0037313105052259,-0.0153821880019828,0.0013462069148395,0.0124100133921761,-0.0121853580469908,-0.0712106046944502,-0.0730014273232359,0.0880999921279178,0.0349463261336272,0.0209620384157389,0.0376676512650367,0.0501094352931934,0.0095275645026809,-0.0202009202262633,0.0150797504919983,-0.0399792904511437,-0.0242662367102561,-0.0036830780382294,-0.0055954694086284,0.0276252545935642,-0.0214907709732052,-0.0003966967461793,-0.0057954457393363,-0.0028159167614657,0.1103099659975521,-0.0762575553045981,-0.0516783782403825,-0.0014942407638498,0.0120090866455044,-0.1170410363718087,-0.017510738773378,-0.0185072528545291,0.1085079605481836,-0.0291223393677882,0.0493845757331364,0.0369493019563378,0.0121275037160201,-0.0264133149902937,0.0020013568953658,-0.0032633788517336,0.0216412582260201,-0.0120709471507417,0.0037490894331749,-0.0158305397720233,-0.026816962553399]",new_v2
989,11790,i,1979,1980,-1.5,1.5,2032-05-15T06:21:46.541,5790,-5.432096,264.213846,5.259516,63367.265122,53.998612,10.856072,36.001388,1.235545,1.384676,1.467291,4,1,2,21,7;10;23;27;44;52;54;67;76;84;95;105;108;118;126;139;144;159;164;171;184,R01_S21;R02_S01;R03_S12;R10_S00;R11_S22;R12_S21;R13_S00;R14_S11;R20_S11;R21_S10;R22_S12;R23_S20;R24_S00;R30_S01;R31_S00;R32_S11;R33_S00;R34_S20;R41_S02;R42_S00;R43_S11,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11790/11790.yaml,d785b7481a8d799b334c046ee0fb5ff114d208159c3b2c08851eef2b767d5342,"[-0.0421002057447074,-0.0409600329982539,-0.0559373899902208,0.0577683739138454,0.0835571210893137,-0.0062083817556973,-0.058685455154792,-0.1071809871221647,0.0265155575508786,-0.0055503088675544,0.066761638759561,-0.5227856131300674,0.6580671636828219,-0.3139484427617731,0.0641948476124306,0.0032789016183732,-0.2264200449434286,0.1274953169040729,-0.1196155838380175,0.0260268565313306,0.0740847443405396,0.1625819072702983,-0.1130933483655086,0.1197665820981073,-0.0026020047904142,0.215917931386324,0.06397161294669,-0.1668079591733292,-0.0031782369492896,0.0796038828170959,-0.3805812644943756,0.1475102208103831,0.0210841327981986,-0.0728654523242174,-0.5343865190224462,0.2098769041946149,-0.1053517773207028,-0.014238189401499,-0.0216544664503035,-0.4656322631759465,0.2606240115761181,-0.1403464084304471,-0.1086239773903512,-0.0917505723319165,0.2090904981628198,-0.0138745920614366,-0.001875722146354,-0.1990119457698184,-0.0156685824970516,-0.3977637181995145]",new_v2
990,11819,i,1981,1982,-1.5,1.5,2034-02-25T07:36:53.943,5819,19.730944,184.847813,-11.828853,64018.317291,67.937443,322.806166,22.062557,1.082012,0.720423,0.870165,1,3,3,21,5;10;18;28;44;50;61;70;74;85;96;103;113;121;132;135;151;156;166;179;180,R01_S12;R02_S01;R03_S00;R10_S01;R11_S22;R12_S12;R13_S21;R14_S21;R20_S02;R21_S11;R22_S20;R23_S11;R24_S12;R30_S11;R31_S20;R32_S00;R33_S21;R34_S10;R41_S11;R42_S22;R43_S00,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11819/11819.yaml,dc3ca3d17f876ebf9184d45b32d62161e450ad7def533d564f8c043803df9f5c,"[-0.1560488447086949,-0.0765349284623461,0.0864637634778086,0.0472830550195822,-0.2371438353635142,0.0322261839474504,-0.0273126592822878,0.0333325061423419,0.1363000002699262,-0.1780978490108472,-0.1910105897180462,0.2460591805271162,0.1756214695040046,0.0983085960541299,-0.0914015791328522,-0.1096675082102407,0.1522968674621395,0.0236035731745679,-0.0638967494600973,0.0949258518419653,0.2216904462747168,-0.2748732156659046,-0.0199656399051431,-0.1172454778797212,0.0539888188817006,0.1133328322093369,-0.0814964422831915,0.0111841275660352,-0.0574742095377605,-0.0893172551135725,0.2142858769248783,-0.2074825731002573,0.0516983858424291,-0.1864641446607307,-0.1369467160195979,0.0598689222257253,-0.1011169605336452,-0.0280542131829271,-0.0573373861316872,0.1671724453104896,-0.0238363025997263,0.1070519786616065,-0.1337384102013692,0.0599652204596861,-0.0462601334627291,0.0592117169357427,0.0612390768516128,0.0531926004414129,-0.0577487184136834,-0.0188614734184847]",new_v2
991,11840,i,1983,1984,-1.5,1.5,2030-11-16T07:12:41.213,5840,-25.723899,60.728849,-9.113916,62821.300477,53.593905,298.97192,36.406095,1.246102,1.024298,2.539477,4,1,1,21,4;16;18;29;44;53;59;68;78;83;97;104;110;125;131;136;148;155;167;178;183,R01_S11;R02_S21;R03_S00;R10_S02;R11_S22;R12_S22;R13_S12;R14_S12;R20_S20;R21_S02;R22_S21;R23_S12;R24_S02;R30_S22;R31_S12;R32_S01;R33_S11;R34_S02;R41_S12;R42_S21;R43_S10,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11840/11840.yaml,165b261facd92f31008a5351527bed195319a5fa8b0008070c83ddf2c556eb19,"[-0.1120079615047704,-0.2424249746377015,-0.1702255986316191,0.1406889635028526,0.4765268257982643,0.2909670693509879,-0.0545951211978876,0.3201418580548313,-0.522707518674299,0.1343228650133123,-0.3251683856215214,0.1502221235452623,0.5261240932221506,0.4389522925322276,-0.4798820384593705,0.0953777054072915,-0.7793634063904826,-0.1306014840958093,0.0366647031848075,-0.1661873961969121,-0.2733193199245994,-0.2500110885202646,0.10658840444156,-0.8128017712091545,0.2651670309544924,-0.5755507097594614,0.030697997746771,0.2262347565961004,-0.2045425342029128,0.2482168126374647,0.3095836931395568,0.1689231251681337,-0.8397045304121539,-0.3622417880035964,0.0423792823593571,-0.6144664334547473,-0.0099197998733131,-0.2241219585827154,0.0660356511023775,0.1635632636798183,0.2887624280431739,0.9803448520005538,-0.2813192568379799,-0.1836480777047863,-0.2670575470603267,0.1696312898003006,0.261166664481733,-0.0118742851784385,-0.1214862436654471,-0.0372076528153385]",new_v2
992,11841,i,1985,1986,-1.5,1.5,2026-07-02T05:14:02.026,5841,56.146919,258.196858,-27.827284,61223.218079,64.26237,267.920935,25.73763,1.11352,0.441422,2.448116,4,3,4,21,2;11;25;30;36;47;54;69;78;87;97;102;115;122;126;141;149;158;169;173;182,R01_S02;R02_S02;R03_S21;R10_S10;R11_S00;R12_S02;R13_S00;R14_S20;R20_S20;R21_S20;R22_S21;R23_S10;R24_S21;R30_S12;R31_S00;R32_S20;R33_S12;R34_S12;R41_S21;R42_S02;R43_S02,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11841/11841.yaml,fe11973f1378d690aca62e552963e7da87f8de126b07a07a0a80125dabd53308,"[-0.5402441679105772,-0.4284512957649124,-0.1581183192035371,0.1299458197289359,-0.4586543021718294,0.0904799241871585,-0.0270175832918773,0.3391179458327308,-0.07719467312234,-0.1908897878421836,0.2927855306800019,0.1283840991494757,-0.4630675092994491,-0.4094041401222391,0.0219870941378439,-0.9894908095736517,0.1864098702792887,0.3142071195286043,0.2837134740506605,0.2491636842851075,-0.1540875557621499,0.3870323520078321,0.1561751414380714,-0.0043998937571135,0.4058973424893496,0.155571704513493,0.0656934373274202,0.1048501615940478,-0.069724973626485,-0.2484068086516278,-0.2071215426969251,-0.0406824587098904,0.0468804311470879,0.941418441866028,-0.6109216516385999,-0.3627701289310714,-0.6880366517298498,0.4380071010376855,-0.6128136327140127,-0.4389321024031789,-0.3308331634389706,0.0961932182220531,0.0462361943801713,-0.0158446946549771,-0.1444833035912526,0.0339466521862937,0.1334383911524664,-0.13149001013538,-0.1953806631647422,-0.0541460504176893]",new_v2
993,11842,i,1987,1988,-1.5,1.5,2030-01-10T02:05:31.920,5842,37.279089,61.262683,26.746989,62511.087175,32.361957,350.95991,57.638043,1.868214,0.653463,0.296428,0,0,3,21,0;9;21;29;42;52;55;71;75;88;96;107;109;125;132;141;152;159;169;173;185,R01_S00;R02_S00;R03_S10;R10_S02;R11_S20;R12_S21;R13_S01;R14_S22;R20_S10;R21_S21;R22_S20;R23_S22;R24_S01;R30_S22;R31_S20;R32_S20;R33_S22;R34_S20;R41_S21;R42_S02;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11842/11842.yaml,a4faee1d5862a0dde74ad639487e8e3e660c8e1e01ce77165616015be715dbf2,"[-0.006864698587913,0.001214182120316,0.0001863327839293,-0.0006752855716053,-0.000135956456129,-0.0021678776584234,-0.0002473940842607,0.0092592253808553,0.0137478768925272,0.0133939317216282,0.1028228400203478,-0.112627584002574,-0.0371980119844783,0.0008745104783779,0.0291552636670778,0.000788224063941,-0.0424909404871047,0.0160867026374753,-0.0557075273422183,-0.0593677483216881,-0.0550770460675481,0.0051085403369829,0.0446137216177935,-0.0210678640936697,0.039684530258053,-0.0207088206694468,-0.0096971855604086,-0.0371068211528387,0.0231477919941872,-0.0761988996934852,-0.0639993623094979,0.1108950118792591,-0.0655773805272267,0.0026435101969907,0.0022059186925109,0.011463777156988,0.0173628490212544,0.0461800968158557,0.0104931241101479,-0.0184605441952079,0.0088861078254692,-0.0277066000312678,-0.0084886787951808,0.004995246495076,-0.0038107242044912,0.0024948353943274,-0.0091270256049423,-0.1066101635270978,0.0307511361815841,-0.0280182652503761]",new_v2
994,11868,i,1989,1990,-1.5,1.5,2028-01-04T01:05:24.202,5868,-3.153237,40.922954,-8.626969,61774.045419,67.160009,340.532551,22.839991,1.084976,0.479014,1.069079,2,3,2,21,4;9;18;31;41;52;55;69;74;86;95;107;111;124;132;135;144;156;164;177;185,R01_S11;R02_S00;R03_S00;R10_S11;R11_S12;R12_S21;R13_S01;R14_S20;R20_S02;R21_S12;R22_S12;R23_S22;R24_S10;R30_S21;R31_S20;R32_S00;R33_S00;R34_S10;R41_S02;R42_S20;R43_S12,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11868/11868.yaml,4a58d7f117f3b33d58137b4fb0da3ffe340658c64e080e4318297de85b26a7ad,"[-0.0062712264260062,-0.1168217961982766,0.1248131647890417,0.2315455916903657,-0.1402928884638406,-0.0898033722798977,-0.0710991147442119,0.086520388638713,0.0893188678979658,0.1675606313664726,-0.3200290492768868,-0.0706566697508624,0.3922328102471169,-0.0939351260353982,-0.0005966325508992,0.2257851448830244,-0.0893951687949271,0.2094786634579942,0.0975321451638421,-0.2961366959600404,-0.0168571524843895,-0.2294741450095973,-0.0356413563848484,0.053731211156651,0.0206540939268463,-0.0175987344931194,0.0753935202332716,0.0805312681088971,-0.0373794501648358,-0.1441224526030291,0.2876205117842492,0.1067885833781453,0.0435478036095963,0.1785411825292181,0.0267433150217214,0.0449587753191124,0.0676065424093379,0.1409798733705453,-0.2832766886925335,0.0316675722760576,0.3048578889402729,-0.0877835132044709,-0.0793566975747167,-0.0900338419975985,-0.1428316803272295,0.0227218625602513,0.0791482965414974,-0.188765812886722,-0.0533223170287408,-0.0659878729717913]",new_v2
995,11869,i,1991,1992,-1.5,1.5,2026-07-12T10:29:18.787,5869,0.37562,58.020903,-32.146166,61233.437023,54.779888,103.86428,35.220112,1.221146,0.762742,1.171905,3,1,2,21,5;14;21;29;40;50;54;63;76;86;95;102;116;122;126;137;145;160;168;178;181,R01_S12;R02_S12;R03_S10;R10_S02;R11_S11;R12_S12;R13_S00;R14_S00;R20_S11;R21_S12;R22_S12;R23_S10;R24_S22;R30_S12;R31_S00;R32_S02;R33_S01;R34_S21;R41_S20;R42_S21;R43_S01,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11869/11869.yaml,2a106d89a07bd90404fd8499ea44220e03494f16c7e6d2f2f3087cac53a35fa0,"[0.0032185211657804,0.0447750410027414,-0.2171863941245242,0.1825898025095799,-0.088932961520715,0.1350542418365989,0.100998530725326,-0.1468983660497697,-0.0059755449401001,0.0130858240258988,-0.1479557725956476,-0.1470784982553163,0.3455405258017538,0.1945210876685201,0.0697212825573526,0.1773044084480785,-0.1724534270713884,0.2111777415463199,0.0801335690948911,-0.0314102085021116,-0.2173039509651732,-0.6007027237491949,-0.0638470474705606,0.0277451816190186,-0.123339789213464,0.0096954362869199,0.0937729123693282,0.0087219508954754,-0.0637567036265907,-0.2047858563033742,0.1218382927800906,-0.107691806488626,0.0356693206342755,-0.1205650229234201,0.2440203141586071,0.1140528149199536,0.197181966800451,-0.0657680454530811,-0.2553995278413804,-0.1825505514912488,0.2086692348335573,-0.0797504505677376,-0.192972584374692,-0.1073758139189478,-0.0402160067450375,0.0345355877919434,0.1154684145322439,0.1709257967838404,-0.1276844386684636,-0.1179591818677812]",new_v2
996,11900,i,1993,1994,-1.5,1.5,2028-03-30T05:22:34.379,5900,-29.16309,214.101774,-42.42299,61860.224009,71.938421,137.477516,18.061579,1.049896,0.767112,1.415136,4,3,1,21,7;15;25;31;36;50;61;71;79;88;98;104;108;121;134;137;146;155;168;172;184,R01_S21;R02_S20;R03_S21;R10_S11;R11_S00;R12_S12;R13_S21;R14_S22;R20_S21;R21_S21;R22_S22;R23_S12;R24_S00;R30_S11;R31_S22;R32_S02;R33_S02;R34_S02;R41_S20;R42_S01;R43_S11,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11900/11900.yaml,f366867fb3566faa0f9895fd187826cff5631d46a34de87cb4fab59b906340c4,"[0.022477423175502,-0.1078004525578855,0.2852114247615714,0.5787099802321226,-0.1551016786686545,0.1797314334087152,-0.0216599060489942,0.060854345969211,-0.0764826753310429,0.0547246221902652,-0.0488963842857221,0.0769399666743592,-0.108870845838851,-0.1192251187408357,0.0830993543811062,0.0985547572075764,0.0682387149735533,-0.4179649896082395,-0.1937154383017716,0.0985441833934845,-0.3669351518834853,0.2360644752909799,-0.0381041614863741,0.0922877094839055,0.1536938285624263,0.1444528890592804,-0.2141456949061023,0.1987247743823956,0.2200481754205709,0.091223936415886,0.0234547613478561,-0.0322417832984276,-0.0953225527995536,0.2777065489205095,-0.1976336055644384,0.1225052111079565,0.1319172456918988,0.076945942416184,0.4212850408947197,-0.4747733894563283,0.0188872229441307,-0.0630133381940128,0.2421075589119454,0.2297879729179031,-0.1715062811065064,-0.0407793961818281,-0.3244827421138914,-0.1069670296457679,0.0892153067786116,-0.0276092770848879]",new_v2
997,11921,i,1995,1996,-1.5,1.5,2034-08-03T06:40:42.010,5921,57.923614,315.564967,-23.46147,64177.278264,66.45824,281.004976,23.54176,1.093829,1.166077,1.359696,4,3,4,21,8;17;24;27;37;53;56;65;77;84;91;106;108;123;130;137;146;157;163;175;188,R01_S22;R02_S22;R03_S20;R10_S00;R11_S01;R12_S22;R13_S02;R14_S02;R20_S12;R21_S10;R22_S01;R23_S21;R24_S00;R30_S20;R31_S11;R32_S02;R33_S02;R34_S11;R41_S01;R42_S11;R43_S22,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11921/11921.yaml,bff3d3c3b3f917f3511a7d17cf3c4b9cc1f9c3cc28ba4984186875ec3a8bbe4d,"[-0.214242748357166,-0.1305837915343766,-0.3450853290680243,0.2299170101001025,-0.0838640387867033,-0.0580669633865919,-0.0820510021967401,-0.0776806683953322,0.0583246304724035,-0.0543632721669936,-0.1818305072796111,-0.2473831386726974,0.0279718168129736,0.0282112226255133,-0.2907131223464802,0.0664722198416522,-0.3886759489955594,0.2027983778346237,-0.2731812199260072,-0.1471961910019014,0.0963203984160551,-0.506449727571344,0.039638480291663,0.2147989298014623,-0.2001934747272091,-0.0810920443977287,0.1666469421948781,0.0502060676202349,-0.1549465149232072,-0.2294204955122018,0.0780095664308447,0.2337819546005186,-0.4271981067408868,-0.0302688564874456,0.3468709348487387,0.0601256514905713,0.0276234406763534,-0.1708679960992159,-0.1534780914548735,0.0949628133231709,0.1235862278284277,-0.1895982592622384,-0.0850706141150363,-0.1860908283139135,-0.0269052840126825,0.0330603557510186,0.3015016128445869,0.0431356963708255,-0.0252364732871033,-0.1584032253395523]",new_v2
998,11950,i,1997,1998,-1.5,1.5,2031-02-16T01:08:38.947,5950,-69.00525,53.558522,-27.985597,62913.047673,56.544058,264.272737,33.455942,1.202134,0.98918,0.383653,1,2,0,21,1;11;20;32;44;53;60;69;76;89;92;100;113;125;134;139;146;157;167;177;180,R01_S01;R02_S02;R03_S02;R10_S12;R11_S22;R12_S22;R13_S20;R14_S20;R20_S11;R21_S22;R22_S02;R23_S01;R24_S12;R30_S22;R31_S22;R32_S11;R33_S02;R34_S11;R41_S12;R42_S20;R43_S00,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11950/11950.yaml,2a2344eeb3dbbef7ff507b4d3421cf04a8905fe0b25e4d99c0bdd55fe92ae451,"[-0.0398951813999255,-0.0589059584870597,0.0099910069812006,0.0122178938105684,0.0534311945574284,0.041212011865056,-0.093381880853282,-0.0044018410335055,0.0135679356499642,-0.0678518934430879,0.0364546044759317,-0.0939296119724563,0.0996160329213165,-0.0232580574553979,0.0315982332426484,-0.0163611502437418,0.050471040061014,-0.0229693872885994,0.0426790913343982,-0.0016767459821427,-0.0671830229590747,-0.1107816731655331,0.0026821833877393,-0.073520763677249,-0.003526342518886,-0.0633226246004828,0.0318140434160528,-0.0129774327828612,0.0319914658299909,-0.0544621672724777,-0.0204231389707535,0.0900294535362763,0.1027443783131903,-0.0181477394242343,-0.0927418351044467,-0.0072694207744958,-0.0120153841845246,0.0529695271024985,0.0322374252719315,-0.0115735348809942,0.0821149133893884,0.1047031729066551,-0.0183607225562561,-0.0287541371550414,-0.0022057181970436,0.0173546788588456,-0.0422942815489325,-0.026307102155258,-0.0933382267613758,-0.0554226624117051]",new_v2
999,11966,i,1999,2000,-1.5,1.5,2029-04-10T00:15:01.584,5966,-42.012191,185.238776,-14.31653,62236.010435,38.07424,84.903937,51.92576,1.613615,0.800428,0.299154,0,0,1,21,8;16;24;30;42;46;59;71;78;84;91;99;110;121;134;142;145;161;170;171;187,R01_S22;R02_S21;R03_S20;R10_S10;R11_S20;R12_S01;R13_S12;R14_S22;R20_S20;R21_S10;R22_S01;R23_S00;R24_S02;R30_S11;R31_S22;R32_S21;R33_S01;R34_S22;R41_S22;R42_S00;R43_S21,/sdf/data/rubin/shared/aos_group/final_imsim_simulation/perturbation_11966/11966.yaml,576703093dac6aabf5289256912979b284bcca595b5c60afba3c713a0698e030,"[0.0374222264446148,-0.0075784676281503,0.0308196846412863,-0.0299453289974096,0.0040626635771443,0.0311619544907809,0.0002519433730944,-0.0039273504125101,-0.0298121511109172,0.04041468819497,-0.0018348568896305,0.0466781938534542,0.1407563577819812,0.0020635384089867,0.0320556494139865,0.0297382125324092,0.0557237795661271,0.0204631950249282,-0.0832583462240048,-0.0032874845490495,0.0222740064482298,-0.0040191167322598,0.0109286182252034,0.0206228328018553,0.00997590528758,0.0037083457014246,0.0193258524173801,-0.0085367376832498,-0.0016003987694897,0.0188054586331439,-0.0237955567597724,0.0129665968573019,0.030093427932196,0.0099037141691882,-0.1179337896793534,-0.0390124723014459,-0.0799351432150354,0.05336675190403,-0.0283766635055516,0.0369483705984276,0.0651031907103727,0.0060380867516001,0.0267566106652038,0.0071709516036321,-0.0254407369686185,0.006592777971619,0.0114064456665556,-0.1047806042222566,-0.0057446370141951,-0.0293594399279198]",new_v2
