state_index,seqid,raft,sensor,detector_id,detector_name,focal_x_mm,focal_y_mm,focal_r_mm
607,6585,R03,S12,23,R03_S12,169.24,-254.01,305.2266
607,6585,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
607,6585,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
607,6585,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
607,6585,R13,S22,62,R13_S22,169.25,-84.75,189.2832
607,6585,R14,S01,64,R14_S01,254.0,-169.25,305.2238
607,6585,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
607,6585,R21,S10,84,R21_S10,-169.25,0.0,169.25
607,6585,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
607,6585,R23,S01,100,R23_S01,127.0,-42.25,133.8434
607,6585,R24,S00,108,R24_S00,211.75,-42.25,215.9239
607,6585,R30,S11,121,R30_S11,-254.0,127.0,283.9806
607,6585,R31,S21,133,R31_S21,-127.0,169.25,211.6
607,6585,R32,S11,139,R32_S11,0.0,127.0,127.0
607,6585,R33,S22,152,R33_S22,169.25,169.25,239.3556
607,6585,R34,S20,159,R34_S20,211.75,169.25,271.0786
607,6585,R41,S22,170,R41_S22,-84.76,296.24,308.1272
607,6585,R42,S22,179,R42_S22,42.24,296.24,299.2363
607,6585,R43,S21,187,R43_S21,126.99,296.24,322.3113
608,6586,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
608,6586,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
608,6586,R03,S01,19,R03_S01,126.99,-296.26,322.3297
608,6586,R10,S01,28,R10_S01,-254.01,-169.26,305.2377
608,6586,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
608,6586,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
608,6586,R13,S10,57,R13_S10,84.75,-127.0,152.6812
608,6586,R14,S12,68,R14_S12,296.25,-127.0,322.3245
608,6586,R20,S12,77,R20_S12,-211.76,-0.01,211.76
608,6586,R21,S12,86,R21_S12,-84.75,0.0,84.75
608,6586,R22,S12,95,R22_S12,42.25,0.0,42.25
608,6586,R23,S00,99,R23_S00,84.75,-42.25,94.6975
608,6586,R24,S02,110,R24_S02,296.25,-42.25,299.2476
608,6586,R30,S22,125,R30_S22,-211.75,169.25,271.0786
608,6586,R31,S00,126,R31_S00,-169.25,84.75,189.2832
608,6586,R32,S21,142,R32_S21,0.0,169.25,169.25
608,6586,R33,S01,145,R33_S01,127.0,84.75,152.6812
608,6586,R34,S12,158,R34_S12,296.25,127.0,322.3245
608,6586,R41,S01,163,R41_S01,-127.01,211.74,246.9117
608,6586,R42,S11,175,R42_S11,-0.01,253.99,253.99
608,6586,R43,S20,186,R43_S20,84.74,296.24,308.1217
609,6611,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
609,6611,R02,S11,13,R02_S11,-0.01,-254.01,254.01
609,6611,R03,S02,20,R03_S02,169.24,-296.26,341.1923
609,6611,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
609,6611,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
609,6611,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
609,6611,R13,S00,54,R13_S00,84.75,-169.25,189.2832
609,6611,R14,S22,71,R14_S22,296.25,-84.75,308.1341
609,6611,R20,S12,77,R20_S12,-211.76,-0.01,211.76
609,6611,R21,S11,85,R21_S11,-127.0,0.0,127.0
609,6611,R22,S01,91,R22_S01,0.0,-42.25,42.25
609,6611,R23,S10,102,R23_S10,84.75,0.0,84.75
609,6611,R24,S10,111,R24_S10,211.75,0.0,211.75
609,6611,R30,S21,124,R30_S21,-254.0,169.25,305.2238
609,6611,R31,S00,126,R31_S00,-169.25,84.75,189.2832
609,6611,R32,S12,140,R32_S12,42.25,127.0,133.8434
609,6611,R33,S12,149,R33_S12,169.25,127.0,211.6
609,6611,R34,S02,155,R34_S02,296.25,84.75,308.1341
609,6611,R41,S11,166,R41_S11,-127.01,253.99,283.9762
609,6611,R42,S22,179,R42_S22,42.24,296.24,299.2363
609,6611,R43,S11,184,R43_S11,126.99,253.99,283.9672
610,6619,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
610,6619,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
610,6619,R03,S02,20,R03_S02,169.24,-296.26,341.1923
610,6619,R10,S00,27,R10_S00,-296.26,-169.26,341.2022
610,6619,R11,S12,41,R11_S12,-84.75,-127.0,152.6812
610,6619,R12,S01,46,R12_S01,0.0,-169.25,169.25
610,6619,R13,S02,56,R13_S02,169.25,-169.25,239.3556
610,6619,R14,S12,68,R14_S12,296.25,-127.0,322.3245
610,6619,R20,S12,77,R20_S12,-211.76,-0.01,211.76
610,6619,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
610,6619,R22,S10,93,R22_S10,-42.25,0.0,42.25
610,6619,R23,S10,102,R23_S10,84.75,0.0,84.75
610,6619,R24,S22,116,R24_S22,296.25,42.25,299.2476
610,6619,R30,S01,118,R30_S01,-254.0,84.75,267.7659
610,6619,R31,S01,127,R31_S01,-127.0,84.75,152.6812
610,6619,R32,S11,139,R32_S11,0.0,127.0,127.0
610,6619,R33,S02,146,R33_S02,169.25,84.75,189.2832
610,6619,R34,S12,158,R34_S12,296.25,127.0,322.3245
610,6619,R41,S11,166,R41_S11,-127.01,253.99,283.9762
610,6619,R42,S01,172,R42_S01,-0.01,211.74,211.74
610,6619,R43,S21,187,R43_S21,126.99,296.24,322.3113
611,6631,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
611,6631,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
611,6631,R03,S10,21,R03_S10,84.74,-254.01,267.7722
611,6631,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
611,6631,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
611,6631,R12,S02,47,R12_S02,42.25,-169.25,174.4438
611,6631,R13,S02,56,R13_S02,169.25,-169.25,239.3556
611,6631,R14,S22,71,R14_S22,296.25,-84.75,308.1341
611,6631,R20,S22,80,R20_S22,-211.76,42.24,215.9317
611,6631,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
611,6631,R22,S02,92,R22_S02,42.25,-42.25,59.7505
611,6631,R23,S10,102,R23_S10,84.75,0.0,84.75
611,6631,R24,S20,114,R24_S20,211.75,42.25,215.9239
611,6631,R30,S02,119,R30_S02,-211.75,84.75,228.0803
611,6631,R31,S00,126,R31_S00,-169.25,84.75,189.2832
611,6631,R32,S11,139,R32_S11,0.0,127.0,127.0
611,6631,R33,S10,147,R33_S10,84.75,127.0,152.6812
611,6631,R34,S20,159,R34_S20,211.75,169.25,271.0786
611,6631,R41,S01,163,R41_S01,-127.01,211.74,246.9117
611,6631,R42,S22,179,R42_S22,42.24,296.24,299.2363
611,6631,R43,S00,180,R43_S00,84.74,211.74,228.0673
612,6633,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
612,6633,R02,S21,16,R02_S21,-0.01,-211.76,211.76
612,6633,R03,S21,25,R03_S21,126.99,-211.76,246.9185
612,6633,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
612,6633,R11,S20,42,R11_S20,-169.25,-84.75,189.2832
612,6633,R12,S01,46,R12_S01,0.0,-169.25,169.25
612,6633,R13,S02,56,R13_S02,169.25,-169.25,239.3556
612,6633,R14,S11,67,R14_S11,254.0,-127.0,283.9806
612,6633,R20,S20,78,R20_S20,-296.26,42.24,299.2561
612,6633,R21,S22,89,R21_S22,-84.75,42.25,94.6975
612,6633,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
612,6633,R23,S00,99,R23_S00,84.75,-42.25,94.6975
612,6633,R24,S12,113,R24_S12,296.25,0.0,296.25
612,6633,R30,S21,124,R30_S21,-254.0,169.25,305.2238
612,6633,R31,S00,126,R31_S00,-169.25,84.75,189.2832
612,6633,R32,S21,142,R32_S21,0.0,169.25,169.25
612,6633,R33,S12,149,R33_S12,169.25,127.0,211.6
612,6633,R34,S10,156,R34_S10,211.75,127.0,246.9151
612,6633,R41,S02,164,R41_S02,-84.76,211.74,228.0747
612,6633,R42,S20,177,R42_S20,-42.26,296.24,299.2391
612,6633,R43,S22,188,R43_S22,169.24,296.24,341.1749
613,6685,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
613,6685,R02,S12,14,R02_S12,42.24,-254.01,257.4982
613,6685,R03,S20,24,R03_S20,84.74,-211.76,228.0859
613,6685,R10,S20,33,R10_S20,-296.26,-84.76,308.1465
613,6685,R11,S11,40,R11_S11,-127.0,-127.0,179.6051
613,6685,R12,S11,49,R12_S11,0.0,-127.0,127.0
613,6685,R13,S22,62,R13_S22,169.25,-84.75,189.2832
613,6685,R14,S21,70,R14_S21,254.0,-84.75,267.7659
613,6685,R20,S10,75,R20_S10,-296.26,-0.01,296.26
613,6685,R21,S12,86,R21_S12,-84.75,0.0,84.75
613,6685,R22,S10,93,R22_S10,-42.25,0.0,42.25
613,6685,R23,S22,107,R23_S22,169.25,42.25,174.4438
613,6685,R24,S22,116,R24_S22,296.25,42.25,299.2476
613,6685,R30,S21,124,R30_S21,-254.0,169.25,305.2238
613,6685,R31,S00,126,R31_S00,-169.25,84.75,189.2832
613,6685,R32,S00,135,R32_S00,-42.25,84.75,94.6975
613,6685,R33,S22,152,R33_S22,169.25,169.25,239.3556
613,6685,R34,S01,154,R34_S01,254.0,84.75,267.7659
613,6685,R41,S10,165,R41_S10,-169.26,253.99,305.221
613,6685,R42,S21,178,R42_S21,-0.01,296.24,296.24
613,6685,R43,S21,187,R43_S21,126.99,296.24,322.3113
614,6702,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
614,6702,R02,S22,17,R02_S22,42.24,-211.76,215.9317
614,6702,R03,S12,23,R03_S12,169.24,-254.01,305.2266
614,6702,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
614,6702,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
614,6702,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
614,6702,R13,S20,60,R13_S20,84.75,-84.75,119.8546
614,6702,R14,S02,65,R14_S02,296.25,-169.25,341.1885
614,6702,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
614,6702,R21,S21,88,R21_S21,-127.0,42.25,133.8434
614,6702,R22,S22,98,R22_S22,42.25,42.25,59.7505
614,6702,R23,S22,107,R23_S22,169.25,42.25,174.4438
614,6702,R24,S02,110,R24_S02,296.25,-42.25,299.2476
614,6702,R30,S01,118,R30_S01,-254.0,84.75,267.7659
614,6702,R31,S02,128,R31_S02,-84.75,84.75,119.8546
614,6702,R32,S02,137,R32_S02,42.25,84.75,94.6975
614,6702,R33,S02,146,R33_S02,169.25,84.75,189.2832
614,6702,R34,S02,155,R34_S02,296.25,84.75,308.1341
614,6702,R41,S02,164,R41_S02,-84.76,211.74,228.0747
614,6702,R42,S20,177,R42_S20,-42.26,296.24,299.2391
614,6702,R43,S11,184,R43_S11,126.99,253.99,283.9672
615,6709,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
615,6709,R02,S21,16,R02_S21,-0.01,-211.76,211.76
615,6709,R03,S10,21,R03_S10,84.74,-254.01,267.7722
615,6709,R10,S02,29,R10_S02,-211.76,-169.26,271.0927
615,6709,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
615,6709,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
615,6709,R13,S20,60,R13_S20,84.75,-84.75,119.8546
615,6709,R14,S01,64,R14_S01,254.0,-169.25,305.2238
615,6709,R20,S10,75,R20_S10,-296.26,-0.01,296.26
615,6709,R21,S11,85,R21_S11,-127.0,0.0,127.0
615,6709,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
615,6709,R23,S20,105,R23_S20,84.75,42.25,94.6975
615,6709,R24,S22,116,R24_S22,296.25,42.25,299.2476
615,6709,R30,S20,123,R30_S20,-296.25,169.25,341.1885
615,6709,R31,S10,129,R31_S10,-169.25,127.0,211.6
615,6709,R32,S22,143,R32_S22,42.25,169.25,174.4438
615,6709,R33,S01,145,R33_S01,127.0,84.75,152.6812
615,6709,R34,S11,157,R34_S11,254.0,127.0,283.9806
615,6709,R41,S11,166,R41_S11,-127.01,253.99,283.9762
615,6709,R42,S01,172,R42_S01,-0.01,211.74,211.74
615,6709,R43,S12,185,R43_S12,169.24,253.99,305.2099
616,6719,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
616,6719,R02,S12,14,R02_S12,42.24,-254.01,257.4982
616,6719,R03,S12,23,R03_S12,169.24,-254.01,305.2266
616,6719,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
616,6719,R11,S10,39,R11_S10,-169.25,-127.0,211.6
616,6719,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
616,6719,R13,S22,62,R13_S22,169.25,-84.75,189.2832
616,6719,R14,S22,71,R14_S22,296.25,-84.75,308.1341
616,6719,R20,S20,78,R20_S20,-296.26,42.24,299.2561
616,6719,R21,S20,87,R21_S20,-169.25,42.25,174.4438
616,6719,R22,S11,94,R22_S11,0.0,0.0,0.0
616,6719,R23,S11,103,R23_S11,127.0,0.0,127.0
616,6719,R24,S10,111,R24_S10,211.75,0.0,211.75
616,6719,R30,S02,119,R30_S02,-211.75,84.75,228.0803
616,6719,R31,S21,133,R31_S21,-127.0,169.25,211.6
616,6719,R32,S11,139,R32_S11,0.0,127.0,127.0
616,6719,R33,S22,152,R33_S22,169.25,169.25,239.3556
616,6719,R34,S21,160,R34_S21,254.0,169.25,305.2238
616,6719,R41,S21,169,R41_S21,-127.01,296.24,322.3192
616,6719,R42,S22,179,R42_S22,42.24,296.24,299.2363
616,6719,R43,S22,188,R43_S22,169.24,296.24,341.1749
617,6731,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
617,6731,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
617,6731,R03,S10,21,R03_S10,84.74,-254.01,267.7722
617,6731,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
617,6731,R11,S22,44,R11_S22,-84.75,-84.75,119.8546
617,6731,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
617,6731,R13,S22,62,R13_S22,169.25,-84.75,189.2832
617,6731,R14,S00,63,R14_S00,211.75,-169.25,271.0786
617,6731,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
617,6731,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
617,6731,R22,S01,91,R22_S01,0.0,-42.25,42.25
617,6731,R23,S02,101,R23_S02,169.25,-42.25,174.4438
617,6731,R24,S21,115,R24_S21,254.0,42.25,257.4899
617,6731,R30,S01,118,R30_S01,-254.0,84.75,267.7659
617,6731,R31,S12,131,R31_S12,-84.75,127.0,152.6812
617,6731,R32,S00,135,R32_S00,-42.25,84.75,94.6975
617,6731,R33,S20,150,R33_S20,84.75,169.25,189.2832
617,6731,R34,S01,154,R34_S01,254.0,84.75,267.7659
617,6731,R41,S20,168,R41_S20,-169.26,296.24,341.1848
617,6731,R42,S00,171,R42_S00,-42.26,211.74,215.916
617,6731,R43,S02,182,R43_S02,169.24,211.74,271.0646
618,6746,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
618,6746,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
618,6746,R03,S20,24,R03_S20,84.74,-211.76,228.0859
618,6746,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
618,6746,R11,S10,39,R11_S10,-169.25,-127.0,211.6
618,6746,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
618,6746,R13,S10,57,R13_S10,84.75,-127.0,152.6812
618,6746,R14,S01,64,R14_S01,254.0,-169.25,305.2238
618,6746,R20,S00,72,R20_S00,-296.26,-42.26,299.2589
618,6746,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
618,6746,R22,S12,95,R22_S12,42.25,0.0,42.25
618,6746,R23,S10,102,R23_S10,84.75,0.0,84.75
618,6746,R24,S00,108,R24_S00,211.75,-42.25,215.9239
618,6746,R30,S11,121,R30_S11,-254.0,127.0,283.9806
618,6746,R31,S22,134,R31_S22,-84.75,169.25,189.2832
618,6746,R32,S10,138,R32_S10,-42.25,127.0,133.8434
618,6746,R33,S12,149,R33_S12,169.25,127.0,211.6
618,6746,R34,S11,157,R34_S11,254.0,127.0,283.9806
618,6746,R41,S10,165,R41_S10,-169.26,253.99,305.221
618,6746,R42,S20,177,R42_S20,-42.26,296.24,299.2391
618,6746,R43,S02,182,R43_S02,169.24,211.74,271.0646
619,6762,R01,S02,2,R01_S02,-84.76,-296.26,308.1465
619,6762,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
619,6762,R03,S22,26,R03_S22,169.24,-211.76,271.0802
619,6762,R10,S11,31,R10_S11,-254.01,-127.01,283.994
619,6762,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
619,6762,R12,S12,50,R12_S12,42.25,-127.0,133.8434
619,6762,R13,S20,60,R13_S20,84.75,-84.75,119.8546
619,6762,R14,S22,71,R14_S22,296.25,-84.75,308.1341
619,6762,R20,S21,79,R20_S21,-254.01,42.24,257.4982
619,6762,R21,S00,81,R21_S00,-169.25,-42.25,174.4438
619,6762,R22,S20,96,R22_S20,-42.25,42.25,59.7505
619,6762,R23,S11,103,R23_S11,127.0,0.0,127.0
619,6762,R24,S20,114,R24_S20,211.75,42.25,215.9239
619,6762,R30,S00,117,R30_S00,-296.25,84.75,308.1341
619,6762,R31,S02,128,R31_S02,-84.75,84.75,119.8546
619,6762,R32,S02,137,R32_S02,42.25,84.75,94.6975
619,6762,R33,S00,144,R33_S00,84.75,84.75,119.8546
619,6762,R34,S10,156,R34_S10,211.75,127.0,246.9151
619,6762,R41,S21,169,R41_S21,-127.01,296.24,322.3192
619,6762,R42,S00,171,R42_S00,-42.26,211.74,215.916
619,6762,R43,S11,184,R43_S11,126.99,253.99,283.9672
620,6798,R01,S10,3,R01_S10,-169.26,-254.01,305.2377
620,6798,R02,S20,15,R02_S20,-42.26,-211.76,215.9357
620,6798,R03,S01,19,R03_S01,126.99,-296.26,322.3297
620,6798,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
620,6798,R11,S11,40,R11_S11,-127.0,-127.0,179.6051
620,6798,R12,S01,46,R12_S01,0.0,-169.25,169.25
620,6798,R13,S21,61,R13_S21,127.0,-84.75,152.6812
620,6798,R14,S22,71,R14_S22,296.25,-84.75,308.1341
620,6798,R20,S21,79,R20_S21,-254.01,42.24,257.4982
620,6798,R21,S01,82,R21_S01,-127.0,-42.25,133.8434
620,6798,R22,S02,92,R22_S02,42.25,-42.25,59.7505
620,6798,R23,S01,100,R23_S01,127.0,-42.25,133.8434
620,6798,R24,S10,111,R24_S10,211.75,0.0,211.75
620,6798,R30,S22,125,R30_S22,-211.75,169.25,271.0786
620,6798,R31,S20,132,R31_S20,-169.25,169.25,239.3556
620,6798,R32,S22,143,R32_S22,42.25,169.25,174.4438
620,6798,R33,S20,150,R33_S20,84.75,169.25,189.2832
620,6798,R34,S11,157,R34_S11,254.0,127.0,283.9806
620,6798,R41,S20,168,R41_S20,-169.26,296.24,341.1848
620,6798,R42,S21,178,R42_S21,-0.01,296.24,296.24
620,6798,R43,S10,183,R43_S10,84.74,253.99,267.7532
621,6819,R01,S11,4,R01_S11,-127.01,-254.01,283.994
621,6819,R02,S22,17,R02_S22,42.24,-211.76,215.9317
621,6819,R03,S12,23,R03_S12,169.24,-254.01,305.2266
621,6819,R10,S12,32,R10_S12,-211.76,-127.01,246.9288
621,6819,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
621,6819,R12,S00,45,R12_S00,-42.25,-169.25,174.4438
621,6819,R13,S10,57,R13_S10,84.75,-127.0,152.6812
621,6819,R14,S00,63,R14_S00,211.75,-169.25,271.0786
621,6819,R20,S22,80,R20_S22,-211.76,42.24,215.9317
621,6819,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
621,6819,R22,S22,98,R22_S22,42.25,42.25,59.7505
621,6819,R23,S12,104,R23_S12,169.25,0.0,169.25
621,6819,R24,S20,114,R24_S20,211.75,42.25,215.9239
621,6819,R30,S21,124,R30_S21,-254.0,169.25,305.2238
621,6819,R31,S02,128,R31_S02,-84.75,84.75,119.8546
621,6819,R32,S02,137,R32_S02,42.25,84.75,94.6975
621,6819,R33,S10,147,R33_S10,84.75,127.0,152.6812
621,6819,R34,S20,159,R34_S20,211.75,169.25,271.0786
621,6819,R41,S01,163,R41_S01,-127.01,211.74,246.9117
621,6819,R42,S22,179,R42_S22,42.24,296.24,299.2363
621,6819,R43,S22,188,R43_S22,169.24,296.24,341.1749
622,6821,R01,S20,6,R01_S20,-169.26,-211.76,271.0927
622,6821,R02,S21,16,R02_S21,-0.01,-211.76,211.76
622,6821,R03,S12,23,R03_S12,169.24,-254.01,305.2266
622,6821,R10,S21,34,R10_S21,-254.01,-84.76,267.7785
622,6821,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
622,6821,R12,S01,46,R12_S01,0.0,-169.25,169.25
622,6821,R13,S11,58,R13_S11,127.0,-127.0,179.6051
622,6821,R14,S10,66,R14_S10,211.75,-127.0,246.9151
622,6821,R20,S20,78,R20_S20,-296.26,42.24,299.2561
622,6821,R21,S12,86,R21_S12,-84.75,0.0,84.75
622,6821,R22,S01,91,R22_S01,0.0,-42.25,42.25
622,6821,R23,S10,102,R23_S10,84.75,0.0,84.75
622,6821,R24,S11,112,R24_S11,254.0,0.0,254.0
622,6821,R30,S22,125,R30_S22,-211.75,169.25,271.0786
622,6821,R31,S12,131,R31_S12,-84.75,127.0,152.6812
622,6821,R32,S21,142,R32_S21,0.0,169.25,169.25
622,6821,R33,S21,151,R33_S21,127.0,169.25,211.6
622,6821,R34,S20,159,R34_S20,211.75,169.25,271.0786
622,6821,R41,S11,166,R41_S11,-127.01,253.99,283.9762
622,6821,R42,S22,179,R42_S22,42.24,296.24,299.2363
622,6821,R43,S12,185,R43_S12,169.24,253.99,305.2099
623,6825,R01,S00,0,R01_S00,-169.26,-296.26,341.2022
623,6825,R02,S12,14,R02_S12,42.24,-254.01,257.4982
623,6825,R03,S22,26,R03_S22,169.24,-211.76,271.0802
623,6825,R10,S11,31,R10_S11,-254.01,-127.01,283.994
623,6825,R11,S02,38,R11_S02,-84.75,-169.25,189.2832
623,6825,R12,S20,51,R12_S20,-42.25,-84.75,94.6975
623,6825,R13,S01,55,R13_S01,127.0,-169.25,211.6
623,6825,R14,S01,64,R14_S01,254.0,-169.25,305.2238
623,6825,R20,S21,79,R20_S21,-254.01,42.24,257.4982
623,6825,R21,S12,86,R21_S12,-84.75,0.0,84.75
623,6825,R22,S12,95,R22_S12,42.25,0.0,42.25
623,6825,R23,S22,107,R23_S22,169.25,42.25,174.4438
623,6825,R24,S11,112,R24_S11,254.0,0.0,254.0
623,6825,R30,S00,117,R30_S00,-296.25,84.75,308.1341
623,6825,R31,S11,130,R31_S11,-127.0,127.0,179.6051
623,6825,R32,S20,141,R32_S20,-42.25,169.25,174.4438
623,6825,R33,S00,144,R33_S00,84.75,84.75,119.8546
623,6825,R34,S20,159,R34_S20,211.75,169.25,271.0786
623,6825,R41,S02,164,R41_S02,-84.76,211.74,228.0747
623,6825,R42,S22,179,R42_S22,42.24,296.24,299.2363
623,6825,R43,S01,181,R43_S01,126.99,211.74,246.9014
624,6852,R01,S21,7,R01_S21,-127.01,-211.76,246.9288
624,6852,R02,S00,9,R02_S00,-42.26,-296.26,299.2589
624,6852,R03,S10,21,R03_S10,84.74,-254.01,267.7722
624,6852,R10,S11,31,R10_S11,-254.01,-127.01,283.994
624,6852,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
624,6852,R12,S01,46,R12_S01,0.0,-169.25,169.25
624,6852,R13,S20,60,R13_S20,84.75,-84.75,119.8546
624,6852,R14,S12,68,R14_S12,296.25,-127.0,322.3245
624,6852,R20,S02,74,R20_S02,-211.76,-42.26,215.9357
624,6852,R21,S22,89,R21_S22,-84.75,42.25,94.6975
624,6852,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
624,6852,R23,S12,104,R23_S12,169.25,0.0,169.25
624,6852,R24,S20,114,R24_S20,211.75,42.25,215.9239
624,6852,R30,S22,125,R30_S22,-211.75,169.25,271.0786
624,6852,R31,S10,129,R31_S10,-169.25,127.0,211.6
624,6852,R32,S10,138,R32_S10,-42.25,127.0,133.8434
624,6852,R33,S10,147,R33_S10,84.75,127.0,152.6812
624,6852,R34,S20,159,R34_S20,211.75,169.25,271.0786
624,6852,R41,S12,167,R41_S12,-84.76,253.99,267.7596
624,6852,R42,S12,176,R42_S12,42.24,253.99,257.4784
624,6852,R43,S12,185,R43_S12,169.24,253.99,305.2099
625,6881,R01,S11,4,R01_S11,-127.01,-254.01,283.994
625,6881,R02,S12,14,R02_S12,42.24,-254.01,257.4982
625,6881,R03,S12,23,R03_S12,169.24,-254.01,305.2266
625,6881,R10,S22,35,R10_S22,-211.76,-84.76,228.0933
625,6881,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
625,6881,R12,S10,48,R12_S10,-42.25,-127.0,133.8434
625,6881,R13,S21,61,R13_S21,127.0,-84.75,152.6812
625,6881,R14,S01,64,R14_S01,254.0,-169.25,305.2238
625,6881,R20,S21,79,R20_S21,-254.01,42.24,257.4982
625,6881,R21,S02,83,R21_S02,-84.75,-42.25,94.6975
625,6881,R22,S01,91,R22_S01,0.0,-42.25,42.25
625,6881,R23,S20,105,R23_S20,84.75,42.25,94.6975
625,6881,R24,S01,109,R24_S01,254.0,-42.25,257.4899
625,6881,R30,S20,123,R30_S20,-296.25,169.25,341.1885
625,6881,R31,S01,127,R31_S01,-127.0,84.75,152.6812
625,6881,R32,S22,143,R32_S22,42.25,169.25,174.4438
625,6881,R33,S20,150,R33_S20,84.75,169.25,189.2832
625,6881,R34,S22,161,R34_S22,296.25,169.25,341.1885
625,6881,R41,S11,166,R41_S11,-127.01,253.99,283.9762
625,6881,R42,S01,172,R42_S01,-0.01,211.74,211.74
625,6881,R43,S02,182,R43_S02,169.24,211.74,271.0646
626,6905,R01,S12,5,R01_S12,-84.76,-254.01,267.7785
626,6905,R02,S10,12,R02_S10,-42.26,-254.01,257.5014
626,6905,R03,S22,26,R03_S22,169.24,-211.76,271.0802
626,6905,R10,S10,30,R10_S10,-296.26,-127.01,322.3376
626,6905,R11,S21,43,R11_S21,-127.0,-84.75,152.6812
626,6905,R12,S22,53,R12_S22,42.25,-84.75,94.6975
626,6905,R13,S11,58,R13_S11,127.0,-127.0,179.6051
626,6905,R14,S00,63,R14_S00,211.75,-169.25,271.0786
626,6905,R20,S11,76,R20_S11,-254.01,-0.01,254.01
626,6905,R21,S20,87,R21_S20,-169.25,42.25,174.4438
626,6905,R22,S00,90,R22_S00,-42.25,-42.25,59.7505
626,6905,R23,S20,105,R23_S20,84.75,42.25,94.6975
626,6905,R24,S01,109,R24_S01,254.0,-42.25,257.4899
626,6905,R30,S11,121,R30_S11,-254.0,127.0,283.9806
626,6905,R31,S10,129,R31_S10,-169.25,127.0,211.6
626,6905,R32,S02,137,R32_S02,42.25,84.75,94.6975
626,6905,R33,S00,144,R33_S00,84.75,84.75,119.8546
626,6905,R34,S01,154,R34_S01,254.0,84.75,267.7659
626,6905,R41,S01,163,R41_S01,-127.01,211.74,246.9117
626,6905,R42,S21,178,R42_S21,-0.01,296.24,296.24
626,6905,R43,S20,186,R43_S20,84.74,296.24,308.1217
627,6907,R01,S22,8,R01_S22,-84.76,-211.76,228.0933
627,6907,R02,S21,16,R02_S21,-0.01,-211.76,211.76
627,6907,R03,S00,18,R03_S00,84.74,-296.26,308.141
627,6907,R10,S01,28,R10_S01,-254.01,-169.26,305.2377
627,6907,R11,S00,36,R11_S00,-169.25,-169.25,239.3556
627,6907,R12,S22,53,R12_S22,42.25,-84.75,94.6975
627,6907,R13,S11,58,R13_S11,127.0,-127.0,179.6051
